,date,id,rawContent,username,likeCount,retweetCount,inReplyToUser,media,rawContent_eng
1307,2022-06-06 21:13:32+00:00,1533920046749306880,"Comenta Crónica acerca de mi inadmisión al Restaurante Bagatelle del Hipódromo, el incidente con las zapatillas On de la Confederación Helvética y las reacciones online producidas. https://t.co/0W6nspOKf0",CarlosMaslaton,111,7,,,"Comment Chronicle about my non-admission to the Bagatelle Restaurant at the Hippodrome, the incident with the On shoes from the Swiss Confederation and the online reactions produced. https://t.co/0W6nspOKf0"
1308,2022-06-06 19:24:00+00:00,1533892480495763461,"Ante consultas de numerosos periodistas, reitero que no tuve, no tengo, ni tendré jamás ""community manager"" ni persona alguna que me reemplace en  posteos o artículos. Mi soberbia intelectual de origen impide que ceda mi escritura a terceros, por ""buenos"" que éstos resulten.",CarlosMaslaton,1417,77,,,"In response to inquiries from numerous journalists, I reiterate that I did not have, do not have, nor will I ever have a ""community manager"" or any person to replace me in posts or articles. My original intellectual arrogance prevents me from transferring my writing to third parties, however ""good"" they may be."
1309,2022-06-06 18:57:40+00:00,1533885852220260353,"Forse non sarà una canzone
A cambiare le regole del gioco
Ma voglio viverla così quest'avventura
Senza frontiere e con il cuore in gola
E il mondo in una giostra di colori
E il vento accarezza le bandiere
Arriva un brivido e ti trascina via
E scioglie in un abbraccio la follia",CarlosMaslaton,137,10,,,"Maybe it won't be a song
To change the rules of the game
But I want to live this adventure like this
Without borders and with my heart in my mouth
And the world in a carousel of colors
And the wind caresses the flags
A shiver comes and carries you away
And melts madness in a hug"
1310,2022-06-06 18:31:56+00:00,1533879378102337537,"Es impresionante cómo me odian los drogadictos. No se bancan que yo no sea un drogadicto y que promueva que nadie consuma drogas. Un sujeto al que veía mucho en años pasados inclusive me recriminó por hablar contra la droga, me dijo ""si no te drogás no podés saber lo que es"".",CarlosMaslaton,1699,122,,,"It's amazing how drug addicts hate me. They don't agree that I'm not a drug addict and that I promote that no one consume drugs. A guy I saw a lot in past years even reprimanded me for speaking out against drugs, he told me ""if you don't take drugs you can't know what it is."""
1311,2022-06-06 18:01:15+00:00,1533871655311003648,"Sin clientes, no hay trata. Sin consumidores de droga, no hay narcotraficantes. Y al que no le gusta, se jode.",CarlosMaslaton,1835,153,,,"Without clients, there is no traffic. Without drug users, there are no drug dealers. And whoever doesn't like it, gets screwed."
1312,2022-06-06 17:17:37+00:00,1533860674224508932,"@LadyUrbani No dudes, Lady.",CarlosMaslaton,11,1,,,"@LadyUrbani No dudes, Lady."
1313,2022-06-06 17:16:51+00:00,1533860482217660421,Cómo me gusta el contrabando. Qué noble y legítima actividad es el contrabando. Cuánto que beneficia a la sociedad el contrabandista con sus hechos de contrabando.,CarlosMaslaton,1614,161,,,How I like contraband. What a noble and legitimate activity smuggling is. How much the smuggler benefits society with his smuggling acts.
1314,2022-06-06 11:38:08+00:00,1533775241884876801,"@LadyUrbani Descartá a todos esos pelotudos, no entienden nada. Vos avanzá. Podés lograr lo que quieras.",CarlosMaslaton,82,9,,,"@LadyUrbani Discard all those assholes, they don't understand anything. you advance You can achieve whatever you want."
1315,2022-06-06 11:15:57+00:00,1533769659052343297,"Por qué insisten con Gustavo Lazzari? Está en otro sector político, pertenece al socialismo del PRO, UCR, JxC. Lazzari que diga lo que quiera para engañar, igual que Calaca Roja Espert, pero ambos trabajan para el enemigo. Además Lazzari está peleado a muerte con Javier Milei.",CarlosMaslaton,559,47,,,"Why do you insist on Gustavo Lazzari? He is in another political sector, he belongs to the socialism of PRO, UCR, JxC. Lazzari to say what he wants to deceive, just like Calaca Roja Espert, but both work for the enemy. In addition, Lazzari is in a fight to the death with Javier Milei."
1316,2022-06-05 21:22:52+00:00,1533560008901787654,MDZ cubre los acontecimientos relativos a mi inadmisión en Bagatelle: https://t.co/PaCOOjUuMJ,CarlosMaslaton,244,18,,,MDZ covers the events related to my inadmissibility in Bagatelle: https://t.co/PaCOOjUuMJ
1317,2022-06-05 19:35:13+00:00,1533532916143251457,"Otro seleccionado de sparring no encontraron, no?",CarlosMaslaton,973,41,,,"They did not find another selected sparring partner, right?"
1318,2022-06-05 15:14:55+00:00,1533467408895250432,"Si los ingresos de las personas en Argentina en los últimos 8 meses no hubiesen superado a la inflación, estarían desplegándose ahora dos fenómenos inevitables: 1) no habría consumo masivo de todo en todo el país; 2) se atacarían y quemarían almacenes y supermercados.",CarlosMaslaton,481,36,,,"If the income of people in Argentina in the last 8 months had not exceeded inflation, two inevitable phenomena would now be unfolding: 1) there would be no massive consumption of everything throughout the country; 2) stores and supermarkets would be attacked and burned."
1319,2022-06-05 14:25:30+00:00,1533454973018771456,"Recién me entrevistó Pablo Collazo, desde Radio Mitre Córdoba. Le manifesté mi visión ultra bullish para Argentina, que obviamente no compartió. Le recordé que el 29/5/2016 me entrevistó también y le dije que iba todo al desastre, y que dijo que no. Gran señal de mercado.",CarlosMaslaton,610,33,,,"Pablo Collazo recently interviewed me from Radio Miter Córdoba. I told him my ultra bullish vision for Argentina, which he obviously did not share. I reminded him that on 5/29/2016 he also interviewed me and I told him that everything was going to disaster, and that he said no. Great market sign."
1320,2022-06-05 13:36:23+00:00,1533442611297538048,"Toda una señal, en la Home de La Nación nota de Fernández Díaz levantando la figura de Agustín Laje como hombre de Javier Milei. Fui el primero, ya en 2018, en propugnar la fórmula Milei-Laje para el 2019. Que se de en 2023. Equilibrio liberalismo-derecha. https://t.co/PJkvgQ5O26",CarlosMaslaton,186,21,,,"Quite a sign, in the Home of La Nación note of Fernández Díaz raising the figure of Agustín Laje as Javier Milei's man. I was the first, already in 2018, to advocate the Milei-Laje formula for 2019. Let it happen in 2023. Balance liberalism-right. https://t.co/PJkvgQ5O26"
1321,2022-06-04 21:52:06+00:00,1533204977866481665,"Odio los restaurantes cerrados y exclusivos para mi. La gracia de un restaurante es ver el movimiento del público, la entrada y la salida, la circulación, el ruido, los colores, la dinámica de las camareras, la maravilla de la noche...",CarlosMaslaton,1456,60,,,"I hate closed and exclusive restaurants for me. The beauty of a restaurant is to see the movement of the public, the entrance and exit, the circulation, the noise, the colors, the dynamics of the waitresses, the wonder of the night..."
1322,2022-06-04 21:25:11+00:00,1533198200194097152,".@JMilei Milei, maestro, muchos compañeros celebraron hace un mes cuando anunciaste que disolverías el Ministerio de la Mujer apenas asumas en la Rosada. Yo también, pero mucho más celebraré cuando mates la Secretaría de Comercio y el Ministerio de Desarrollo Productivo. Masacre.",CarlosMaslaton,929,80,,,".@JMilei Milei, teacher, many colleagues celebrated a month ago when you announced that you would dissolve the Women's Ministry as soon as you took office in La Rosada. Me too, but much more I will celebrate when you kill the Secretary of Commerce and the Ministry of Productive Development. Slaughter."
1323,2022-06-04 21:09:50+00:00,1533194340381728769,"Matías Kulfas ha sido un ministro nefasto, pero no por él sino por el cargo ridículo que ocupó. El Ministerio de Desarrollo Productivo debe ser enteramente derogado y el 100% de sus funciones canceladas. Así lo hará Javier Milei apenas asuma la Presidencia el 10/12/2023.",CarlosMaslaton,701,58,,,"Matías Kulfas has been a disastrous minister, but not because of him but because of the ridiculous position he held. The Ministry of Productive Development must be entirely repealed and 100% of its functions cancelled. This is how Javier Milei will do it as soon as he assumes the Presidency on 12/10/2023."
1324,2022-06-04 20:44:54+00:00,1533188065874919425,"Denunciar al Restaurante Bagatelle al INIADI o otra repartición nefasta del gobierno porque me bloquearon la entrada? Ustedes están locos? Yo me gobierno a mi mismo, señores. Ellos pueden atacar y yo puedo organizar mi defensa y contraataque. No creo ni en la ""justicia"".",CarlosMaslaton,2048,79,,,"Denounce the Bagatelle Restaurant to INIADI or another disastrous division of the government because they blocked my entrance? are you crazy? I govern myself, gentlemen. They can attack and I can organize my defense and counterattack. I don't even believe in ""justice""."
1325,2022-06-04 18:12:28+00:00,1533149702266535936,"Sí, soy abogado, especulador y puntero. https://t.co/0Bt1zAXkcM",CarlosMaslaton,409,15,,,"Yes, I am a lawyer, speculator and pointer. https://t.co/0Bt1zAXkcM"
1326,2022-06-04 18:10:13+00:00,1533149135544668161,"Javier Milei, líder del capitalismo popular del Tercer Mundo. Por la Presidencia de la Nación Argentina. https://t.co/2U90l9b8Ih",CarlosMaslaton,681,92,,,"Javier Milei, leader of the popular capitalism of the Third World. For the Presidency of the Argentine Nation. https://t.co/2U90l9b8Ih"
1327,2022-06-04 14:30:06+00:00,1533093742449725443,"Sobre la Guerra de Ucrania, gran artículo del mejor analista del conflicto a nivel mundial, es argentino, militar retirado, el forista Guillermo Lafferriere, en este link: https://t.co/gIhyZKDGu7",CarlosMaslaton,244,32,,,"On the Ukrainian War, a great article by the best analyst of the conflict worldwide, he is an Argentine, a retired soldier, the forum member Guillermo Lafferriere, at this link: https://t.co/gIhyZKDGu7"
1328,2022-06-04 12:59:37+00:00,1533070972579897346,"Este reportaje que me realizara Forbes es del 22 de abril de 2021, para quien le interese: https://t.co/NRr142hveL",CarlosMaslaton,65,4,,,"This report that Forbes made to me is from April 22, 2021, for those who are interested: https://t.co/NRr142hveL"
1329,2022-06-04 12:10:00+00:00,1533058483892928515,"Varios analistas de la noche porteña me están sugiriendo que el argumento de mis zapatillas On para no dejarme entrar a Bagatelle es pura jarta. Y que tal vez no me vieron con disposición suficiente para invitar a mi mesa a parte del gaterío que, me dicen, opera allí fuertemente.",CarlosMaslaton,576,21,,,"Several analysts of the Buenos Aires night are suggesting that the argument of my On shoes for not letting me enter Bagatelle is pure jarta. And that perhaps they didn't see me willing enough to invite part of the cattery to my table that, they tell me, operates strongly there."
1330,2022-06-04 12:04:19+00:00,1533057055392686081,"Por qué Bagatelle en el Hipódromo? Mi amiga Luna lo reservó, dijo que tenía que ir. Yo iba sin prejuicio alguno, tal vez era bueno. Pero no me dejaron ni conocerlo, les pedí entrar a verlo aunque me fuera de inmediato, ni eso fue posible, todo supuestamente por mis zapatillas On.",CarlosMaslaton,719,22,,,"Why Bagatelle at the Hippodrome? My friend Luna booked it, she said she had to go. I went without prejudice, maybe it was good. But they didn't even let me meet him, I asked them to come in and see him even if I left immediately, not even that was possible, all supposedly because of my On shoes."
1331,2022-06-04 11:10:13+00:00,1533043440702869504,"Importante reportaje que me realizara el periodista Sebastián Lacunza para el medio uruguayo La Diaria, invito a todos a leerlo. https://t.co/wxQCFAmoCu",CarlosMaslaton,172,18,,,"Important report made by the journalist Sebastián Lacunza for the Uruguayan newspaper La Diaria, I invite everyone to read it. https://t.co/wxQCFAmoCu"
1332,2022-06-04 10:50:31+00:00,1533038483627036673,"Javier Milei y la militancia libertaria, indisciplinada y completamente anárquica, es un fenómeno único y exclusivo en toda la historia argentina. Esto dije ayer: https://t.co/Cwlb0e3tTM",CarlosMaslaton,233,12,,,"Javier Milei and the libertarian militancy, undisciplined and completely anarchic, is a unique and exclusive phenomenon in all of Argentine history. I said this yesterday: https://t.co/Cwlb0e3tTM"
1333,2022-06-03 17:41:30+00:00,1532779524043091970,Cubre Clarín el suceso de mi inadmisión al Restaurante Bagatelle del Hipódromo de Palermo por estar calzado con zapatillas suizas On (NYSE: ONON) que no fueron del agrado del establecimiento: https://t.co/nDRIlbTCsu,CarlosMaslaton,497,32,,,Clarín covers the event of my non-admission to the Bagatelle Restaurant at the Palermo Hippodrome for wearing Swiss On (NYSE: ONON) sneakers that the establishment did not like: https://t.co/nDRIlbTCsu
1334,2022-06-03 12:49:41+00:00,1532706082929401858,"Muchos lo observaron y es correcto. Una prueba más del enorme bull market argentino que transitamos fue mi inadmisión ayer en Bagatelle del Hipódromo bajo el argumento de llegar calzado con zapatillas On suizas con amortiguador. En bear market, valdría todo.",CarlosMaslaton,740,36,,,"Many observed it and it is correct. One more proof of the huge Argentine bull market that we went through was my non-admission yesterday in Bagatelle del Hipódromo under the argument of arriving wearing Swiss On shoes with shock absorbers. At bear market, anything would go."
1335,2022-06-03 04:04:25+00:00,1532573898893574144,"Largo reportaje en El Argentino, sobre numerosos temas, en este link: https://t.co/ijXSLwPACk",CarlosMaslaton,65,11,,,"Long report in El Argentino, on numerous topics, at this link: https://t.co/ijXSLwPACk"
1336,2022-06-02 23:29:17+00:00,1532504658886918153,@cheretiem Desde hace décadas.,CarlosMaslaton,7,0,,,@cheretiem For decades.
1337,2022-06-02 20:03:40+00:00,1532452912055697412,"You ask me where to begin
Am I so lost in my sin
You ask me where did I fall
I'll say I can't tell you when
But if my spirit is lost
How will I find what is near
Don't question I'm not alone
Somehow I'll find my way home",CarlosMaslaton,44,3,,,"You ask me where to begin
Am I so lost in my sin
You ask me where did I fall
I'll say I can't tell you when
But if my spirit is lost
How will I find what is near
Don't question I'm not alone
Somehow I'll find my way home"
1338,2022-06-02 17:01:02+00:00,1532406951140900864,"La plusvalía no existe, Myriam.",CarlosMaslaton,1282,90,,,"Surplus value doesn't exist, Myriam."
1339,2022-06-02 15:34:39+00:00,1532385212386140162,"Listo, Turquía no se llama más Turquía. Ahora se llama Türkiye.",CarlosMaslaton,443,16,,,"Done, Turkey is no longer called Turkey. Now it is called Türkiye."
1340,2022-06-02 04:31:11+00:00,1532218246153347074,A24 levanta mis declaraciones contra el feminismo marxista tras el fallo norteamericano Depp versus Heard. https://t.co/Acsufp048j,CarlosMaslaton,145,9,,,A24 raises my statements against Marxist feminism after the American ruling Depp versus Heard. https://t.co/Acsufp048j
1341,2022-06-01 20:43:46+00:00,1532100617635627008,"Cuánta perfección, la Selección.",CarlosMaslaton,3638,288,,,"How much perfection, the Selection."
1342,2022-06-01 20:32:50+00:00,1532097863311761408,"El feminismo marxista internacional de la última década hubiese logrado mejores resultados si no planteaba la guerra entre hombres y mujeres, si no imponía que la mujer siempre tiene razón solo por ser mujer y si aceptaba la defensa en juicio y periodística del hombre acusado.",CarlosMaslaton,616,82,,,"The international Marxist feminism of the last decade would have achieved better results if it did not raise the war between men and women, if it did not impose that women are always right just because they are women, and if they accepted the accused man's defense in court and in journalism."
1343,2022-06-01 19:48:58+00:00,1532086824675557379,"Durante los últimos 12 años a nivel internacional toda acusación de mujer contra hombre, aunque versara sobre conductas aberrantes, fue tomada por válida, cierta y sin chance alguna de discutirse. Deep vs. Heard fulmina esta injusticia marxista-feminista del siglo XXI.",CarlosMaslaton,1441,234,,,"During the last 12 years, at the international level, every accusation by a woman against a man, even if it related to aberrational conduct, was taken as valid, true and without any chance of being discussed. Deep vs. Heard strikes down this 21st century Marxist-feminist injustice."
1344,2022-06-01 18:42:11+00:00,1532070017121931265,"Milei hace política, Calaca Roja Espert hace negocios. Milei tiene frente liberal. Espert es punto de Sombrilla Larreta: por plata. Y me voy a ver Argentina-Italia.",CarlosMaslaton,663,58,,,"Milei does politics, Calaca Roja Espert does business. Milei has a liberal front. Espert is a point of Sombrilla Larreta: for silver. And I'm going to see Argentina-Italy."
1345,2022-06-01 16:43:52+00:00,1532040243930664961,@vmenemista jajjajajajjajajaja.,CarlosMaslaton,17,1,,,@vmenemista jajjajajajjajajaja.
1346,2022-06-01 14:23:41+00:00,1532004964079439873,"El mundo no está en absoluto en crisis recesiva, sino que se encuentra en total expansión. Crisis son las de 1929-1932 y 2007-2008, con deflación extrema. La actual inflación mundial es sinónimo de vitalidad y es el opuesto al de los cracs señalados.",CarlosMaslaton,186,25,,,"The world is not in a recessionary crisis at all, but is in total expansion. Crises are those of 1929-1932 and 2007-2008, with extreme deflation. The current world inflation is synonymous with vitality and is the opposite of the aforementioned crashes."
1347,2022-06-01 14:13:15+00:00,1532002337929035776,"La única crisis económica verdadera que existe en el capitalismo es la deflacionista recesiva, que esfuma la riqueza de la sociedad, tumba al sistema bancario y degrada a la pobreza extrema. No hay crisis real por causa de la inflación, es al reves: la inflación lo arregla todo.",CarlosMaslaton,202,25,,,"The only true economic crisis that exists in capitalism is the recessive deflationary one, which wipes out the wealth of society, knocks down the banking system and degrades extreme poverty. There is no real crisis caused by inflation, it is the other way around: inflation fixes everything."
1348,2022-06-01 13:12:13+00:00,1531986980392816642,".@deboraplager Atenta, Débora, Historia de los Judíos de Paul Johnson a Javier Milei se lo regalé yo, no el rabino Axel Wahnish como ponés en tu nota en La Nación. Y fue con mi dedicatoria a Milei por ser gran amigo del pueblo judío y del Estado de Israel.",CarlosMaslaton,958,92,,,".@deboraplager Pay attention, Débora, History of the Jews by Paul Johnson I gave it to Javier Milei, not Rabbi Axel Wahnish as you put in your note in La Nación. And it was with my dedication to Milei for being a great friend of the Jewish people and the State of Israel."
1349,2022-05-31 19:51:51+00:00,1531725161300480002,"Celebremos, bailemos y cantemos!

https://t.co/Bsv6iByZ8A",CarlosMaslaton,153,6,,,"Let's celebrate, dance and sing!

https://t.co/Bsv6iByZ8A"
1350,2022-05-31 19:45:17+00:00,1531723509596143617,"Javier Milei es la mayor ruptura del sistema político argentino, comparable a 1916 y 1945. Milei está logrando armar un partido liberal de derecha nacional defensor de los pobres oprimidos por el estado, dejando enfrente a JxC-PRO de ideología socialista defensor de los ricos.",CarlosMaslaton,1315,208,,,"Javier Milei is the biggest rupture in the Argentine political system, comparable to 1916 and 1945. Milei is managing to put together a national right-wing liberal party that defends the poor oppressed by the state, leaving JxC-PRO of socialist ideology, defender of the rich, facing off."
1351,2022-05-31 17:18:52+00:00,1531686664753631232,"Para el Coyote ABDON, para José Benegas Beach, para el Basural Cachanosky. https://t.co/wtGLC0HmXQ",CarlosMaslaton,413,43,,,"For Coyote ABDON, for José Benegas Beach, for the Cachanosky Landfill. https://t.co/wtGLC0HmXQ"
1352,2022-05-31 11:55:12+00:00,1531605209989922816,"Cuidado que viene el municipal y te quita tu merca
Ayayayay que triste es vivir
Ayayayay que triste es soñar
Ambulante soy proletario soy
Ambulante soy proletario soy
Vendiendo zapatos vendiendo comida vendiendo casacas mantengo mi hogar
Ambulante soy proletario soy",CarlosMaslaton,182,13,,,"Be careful, the municipal comes and takes away your merchandise
Ayayayay how sad it is to live
Ayaya, how sad it is to dream
Ambulante I am a proletarian I am
Ambulante I am a proletarian I am
Selling shoes selling food selling jackets I keep my home
Ambulante I am a proletarian I am"
1353,2022-05-30 19:25:10+00:00,1531356059323052034,"Hay desesperación en vastos sectores de las clases ricas argentinas porque, cada mes, necesitan más dólares para vivir de los que tienen encajonados. No sufro por ellos, en el 2024 requerirán 3 veces más USD que ahora cada mes. Ya lo saben, precios ganan al USD e ingresos a todo.",CarlosMaslaton,433,26,,,"There is despair in vast sectors of the Argentine rich classes because, each month, they need more dollars to live than they have boxed in. I don't suffer for them, in 2024 they will require 3 times more USD every month than now. You already know, prices beat the USD and income beats everything."
1354,2022-05-30 18:18:01+00:00,1531339162724585472,"Infobae y La Nación están para compartir el primer premio periodístico mundial por la cobertura de la guerra de Ucrania en la categoría ""novela militar imaginaria"". Yo no se si son, o se hacen. Pobres todos los que compraron semejantes toneladas de buzones.",CarlosMaslaton,317,27,,,"Infobae and La Nación are to share the first world journalistic prize for the coverage of the war in Ukraine in the ""imaginary military novel"" category. I don't know if they are, or are made. Poor all those who bought similar tons of mailboxes."
1355,2022-05-30 16:51:38+00:00,1531317420228501504,"Son momentos de profunda emoción para quienes luchamos toda la vida contra el fascismo y el nazismo. Esta primavera en el Hemisferio Norte, es inevitable, nos recuerda a la primavera de 1945 a punto de derrotar al enemigo en el frente oriental. Sigamos avanzando, camaradas.",CarlosMaslaton,206,16,,,"These are moments of deep emotion for those of us who have fought all our lives against fascism and Nazism. This spring in the Northern Hemisphere is inevitable, it reminds us of the spring of 1945 about to defeat the enemy on the eastern front. Let's keep moving forward, comrades."
1356,2022-05-30 16:14:20+00:00,1531308035003633666,"Los turros radicales y los chetos del PRO no son solo nuestros enemigos ideológicos sino nuestros enemigos de clase. Ellos quireren un país socialista del Primer Mundo. Nosotros queremos un país capitalista del Tercer Mundo. ""Halcones"", ""Palomas"", son todos la misma lacra en JxC.",CarlosMaslaton,732,91,,,"The radical turros and the cheetos of the PRO are not only our ideological enemies but our class enemies. They want a First World socialist country. We want a Third World capitalist country. ""Hawks"", ""Doves"", are all the same scourge in JvC."
1357,2022-05-30 15:55:15+00:00,1531303231372107776,".@JuanGrabois Excelente todo con Milei. Te comento que nosotros profesamos la economía popular capitalista con 100% de informalidad y 100% barrani al estilo peruano de Hernando de Soto en El Otro Sendero. Nos encanta la evasión tributaria, somos lo contrario a los chetos del PRO.",CarlosMaslaton,1526,154,,,".@JuanGrabois Excellent everything with Milei. I tell you that we profess the popular capitalist economy with 100% informality and 100% Barrani in the Peruvian style of Hernando de Soto in El Otro Sendero. We love tax evasion, we are the opposite of the PRO cheats."
1358,2022-05-30 09:54:26+00:00,1531212428393979904,"Confirmado por el propio enemigo: ""The governor of Luhansk says Russian troops have entered Severodonetsk"". Se producirá mucha decepción en el mundo frente a la realidad de los acontecimientos en los campos de batalla.",CarlosMaslaton,119,7,,,"Confirmed by the enemy himself: ""The governor of Luhansk says Russian troops have entered Severodonetsk"". There will be much disappointment in the world in the face of the reality of events on the battlefields."
1359,2022-05-29 22:06:09+00:00,1531034184252260354,"Mensaje de paz, clarísimo. The “liberation” of Ukraine’s Donbas is an “unconditional priority” for Moscow, while other Ukrainian territories should decide their future on their own, says Russian Foreign Minister Sergey Lavrov.",CarlosMaslaton,137,11,,,"Mensaje de paz, clarísimo. The “liberation” of Ukraine’s Donbas is an “unconditional priority” for Moscow, while other Ukrainian territories should decide their future on their own, says Russian Foreign Minister Sergey Lavrov."
1360,2022-05-29 19:33:17+00:00,1530995715543023634,"@deepintothefray @paurodriguezber El primer plato que dan son granadas moledoras
El primer plato que dan son granadas moledoras
El segundo de metralla para recordar memorias
El segundo de metralla para recordar memorias",CarlosMaslaton,9,0,,,"@deepintothefray @paurodriguezber The first dish they give is ground grenades
The first dish they give are ground grenades
The second of shrapnel to remember memories
The second of shrapnel to remember memories"
1361,2022-05-29 19:22:47+00:00,1530993071730610177,"Ucrania: se van a matar todos los que consumieron partes de guerra falsos por tres meses. En Argentina, Infobae y La Nación a la vanguardia de la propaganda estilo The Rose of Tokyo de la II Guerra Mundial. Pero el que rie último, rie mejor. La victoria es soviética, otra vez.",CarlosMaslaton,369,29,,,"Ukraine: all those who consumed fake war parts for three months will be killed. In Argentina, Infobae and La Nación at the forefront of World War II Rose of Tokyo-style propaganda. But he who laughs last, laughs best. Victory is Soviet, again."
1362,2022-05-29 16:05:26+00:00,1530943406955954176,"Tanto Grabois como Milei en el debate en Perfil reivindican los modelos de Suecia y Noruega. La verdad, yo soy 100% opuesto a Suecia y a Noruega. Son países donde no pasa nada. Mis modelos capitalistas son México, Brasil, Perú, India, el Tercer Mundo es mejor que el Primer Mundo.",CarlosMaslaton,861,58,,,"Both Grabois and Milei in the Perfil debate claim the Swedish and Norwegian models. The truth is, I am 100% opposed to Sweden and Norway. They are countries where nothing happens. My capitalist models are Mexico, Brazil, Peru, India, the Third World is better than the First World."
1363,2022-05-29 14:35:24+00:00,1530920747647893504,"Carlos Maslatón destrozó a Viviana Canosa: ""Fascista, absurdo, nunca visto""https://t.co/Eac5KAkCdg",CarlosMaslaton,366,22,,,"Carlos Maslatón destroyed Viviana Canosa: ""Fascist, absurd, never seen"" https://t.co/Eac5KAkCdg"
1364,2022-05-29 12:53:01+00:00,1530894985586888704,Javier Milei dice que es libertario pero en verdad es un liberal de derecha. Por eso sus referentes son Donald Trump y Jair Bolsonaro. Si fuese libertario repudiaría a Trump y Bolsonaro como lo hacen Gloria Álvarez y José Benegas Beach.,CarlosMaslaton,848,57,,,Javier Milei says that he is a libertarian but in truth he is a right-wing liberal. That is why his references are Donald Trump and Jair Bolsonaro. If he were a libertarian he would repudiate Trump and Bolsonaro like Gloria Álvarez and José Benegas Beach do.
1365,2022-05-29 05:45:00+00:00,1530787270999293952,"Terra Luna es la hiperinflación más rápida y más grande de la historia. Nadie quiso tener en cuenta que en crypto podés hiperinflacionar y pudrirlo todo. En Bitcoin, imposible.",CarlosMaslaton,361,33,,,"Terra Luna is the fastest and largest hyperinflation in history. Nobody wanted to take into account that in crypto you can hyperinflate and rot everything. In Bitcoin, impossible."
1366,2022-05-29 05:39:04+00:00,1530785777503948800,"Confirmo que este domingo a las 2100 saldré al aire con Rolando Graña por A24. Luego, a las 2230, haré lo propio por Crónica TV con Juan Cruz Sanz y compartiendo el plateau con Alberto Samid. Allahu Akbar!",CarlosMaslaton,328,20,,,"I confirm that this Sunday at 2100 I will go on the air with Rolando Graña on A24. Then, at 2230, I will do the same on Crónica TV with Juan Cruz Sanz and sharing the plateau with Alberto Samid. Allahu Akbar!"
1367,2022-05-28 20:33:17+00:00,1530648425196408833,"Se acaban las dudas. El Partido Demócrata Nacional, con personería jurídico-política nacional, confirma su apoyo a Javier Milei para la presidencial 2023. Milei ya tiene chapa. Solo votó en contra la seccional Capital, comprada por Sombrilla Larreta con decenas de contratos.",CarlosMaslaton,1162,120,,,"Doubts are over. The National Democratic Party, with national legal-political personality, confirms its support for Javier Milei for the 2023 presidential election. Milei already has a plate. He only voted against the Capital section, bought by Sombrilla Larreta with dozens of contracts."
1368,2022-05-28 20:30:41+00:00,1530647771212029953,"En Ucrania estamos viviendo la derrota más importante (y humillante) para el nazismo desde mayo de 1945. Y, otra vez, es la Unión Soviética la que se encarga de liquidar a esta basura, por el bien de la humanidad.",CarlosMaslaton,1385,191,,,"In the Ukraine we are experiencing the most important (and humiliating) defeat for Nazism since May 1945. And, once again, it is the Soviet Union that is in charge of liquidating this garbage, for the good of humanity."
1369,2022-05-28 20:20:45+00:00,1530645271654420484,"Levanta Minutouno mi crítica a Viviana Canosa por expulsar en vivo del estudio a Jorge Yoma. Destaca que reputo su actitud como ""reacción fascista inexcusable"". https://t.co/vfUNR5G1dp",CarlosMaslaton,227,15,,,"Raise Minutouno my criticism of Viviana Canosa for expelling Jorge Yoma from the studio live. He stresses that I regard his attitude as an ""inexcusable fascist reaction."" https://t.co/vfUNR5G1dp"
1370,2022-05-28 18:42:15+00:00,1530620483250659328,"Macron y Scholz piden a Putin que libere a los 2500 nazis capturados del Batallón de Azov. Pero son o se hacen? Moscú va a aplicar lo mismo que hicieron en Francia con los nazis en 1945-1946 y además habrá un juicio de Nuremberg. No son prisioneros de guerra, son criminales.",CarlosMaslaton,244,32,,,"Macron and Scholz call on Putin to release the 2,500 captured Nazis from the Azov Battalion. But are they or are they made? Moscow is going to apply the same thing that they did in France with the Nazis in 1945-1946 and there will also be a Nuremberg trial. They are not prisoners of war, they are criminals."
1371,2022-05-28 13:27:08+00:00,1530541182866051073,Mis expresiones más anticomunistas de la semana que finaliza: https://t.co/ciiNLTRSxB,CarlosMaslaton,160,7,,,My most anti-communist expressions of the week ending: https://t.co/ciiNLTRSxB
1372,2022-05-28 07:34:08+00:00,1530452346416812032,"Horacio Sombrilla Larreta es el político más comunista de la Argentina, se encuentra a la izquierda del Partido Obrero, para él todo lo que existe es porque el estado lo crea, autoriza, regula y se roba las ganancias. https://t.co/GXvDQVV8n0",CarlosMaslaton,382,60,,,"Horacio Sombrilla Larreta is the most communist politician in Argentina, he is to the left of the Partido Obrero, for him everything that exists is because the state creates it, authorizes it, regulates it and steals the profits. https://t.co/GXvDQVV8n0"
1373,2022-05-28 07:27:39+00:00,1530450713314304002,"Calaca Roja Espert ya 100% en el eje socialista de Juntos por el Cambio. Lo anunció Carolina Losada. Muchos sorprendidos. Pero, señores, lo anticipé por aquí y me putearon. El cierre de Calaca Roja con JxC tiene dos momentos: septiembre 2019 y febrero 2021. Son negocios.",CarlosMaslaton,872,92,,,"Calaca Roja Espert already 100% in the socialist axis of Together for Change. Carolina Losada announced it. Many surprised. But, gentlemen, I anticipated it here and they bitched me. The closure of Calaca Roja with JxC has two moments: September 2019 and February 2021. They are business."
1374,2022-05-28 07:20:07+00:00,1530448819489492992,"Téngase presente.

https://t.co/vScNUzyAER",CarlosMaslaton,108,4,,,"Keep in mind.

https://t.co/vScNUzyAER"
